active transducer	ตัวเปลี่ยนแปรแบบแอ็กทิฟ, ตัวแปรสัญญาณแบบแอ็กทิฟ	๑๑ มี.ค. ๒๕๔๕
active device	อุปกรณ์กัมมันต์, อุปกรณ์แอ็กทิฟ	๑๑ มี.ค. ๒๕๔๕
ACU (automatic calling unit)	"เอซียู (<a href=""/coinages/websearch.php?Wd=%CB%B9%E8%C7%C2%E0%C3%D5%C2%A1%CD%D1%B5%E2%B9%C1%D1%B5%D4&amp;Sj=0"">หน่วยเรียกอัตโนมัติ</a>) <i>[มีความหมายเหมือนกับ <a href=""/coinages/websearch.php?Wd=auto-call&amp;Sj=0"">auto-call</a>]</i>"	๑๑ มี.ค. ๒๕๔๕
เวลาแฝง	latency	๑๑ มี.ค. ๒๕๔๕
เวลาสื่อสารทางอากาศ	airtime	๑๑ มี.ค. ๒๕๔๕
เวลาประวิงการแพร่กระจาย	propagation delay	๑๑ มี.ค. ๒๕๔๕
เวลาปานกลางกรีนิช (จีเอ็มที)	"Greenwich Mean Time (<a href=""/coinages/websearch.php?Wd=GMT&amp;Sj=0"">GMT</a>)"	๑๑ มี.ค. ๒๕๔๕
แวน (ข่ายงานคุณค่าเพิ่ม, ข่ายงานมูลค่าเพิ่ม)	"VAN (<a href=""/coinages/websearch.php?Wd=value+added+network&amp;Sj=0"">value added network</a>)"	๑๑ มี.ค. ๒๕๔๕
แวน (ข่ายงานบริเวณกว้าง)	"WAN (<a href=""/coinages/websearch.php?Wd=wide+area+network&amp;Sj=0"">wide area network</a>)"	๑๑ มี.ค. ๒๕๔๕
ad; advertisement	"๑. ชิ้นงานโฆษณา<br/>๒. การโฆษณา <i>[มีความหมายเหมือนกับ <a href=""/coinages/websearch.php?Wd=advertising&amp;Sj=0"">advertising</a>]</i>"	๑๑ มี.ค. ๒๕๔๕
ระยะ	stage	๑๑ มี.ค. ๒๕๔๕
ระยะห่าง; คำอนุญาต	clearance	๑๑ มี.ค. ๒๕๔๕
ระยะห่างระหว่างช่องสัญญาณ	channel spacing	๑๑ มี.ค. ๒๕๔๕
-ระยะไกล	remote	๑๑ มี.ค. ๒๕๔๕
adapter	ตัวปรับต่อ, ตัวปรับ	๑๑ มี.ค. ๒๕๔๕
ระเบียน; บันทึก	record	๑๑ มี.ค. ๒๕๔๕
ระเบียบวิธี; ระเบียบวิธีวิทยา	methodology	๑๑ มี.ค. ๒๕๔๕
ระเบียบ; บันทึก	record	๑๑ มี.ค. ๒๕๔๕
ระเบียบวิธีวิทยา; ระเบียบวิธี	methodology	๑๑ มี.ค. ๒๕๔๕
ADC (air data computer)	"เอดีซี (<a href=""/coinages/websearch.php?Wd=%A4%CD%C1%BE%D4%C7%E0%B5%CD%C3%EC%BA%CD%A1%A2%E9%CD%C1%D9%C5%CD%D2%A1%D2%C8%C2%D2%B9&amp;Sj=0"">คอมพิวเตอร์บอกข้อมูลอากาศยาน</a>)"	๑๑ มี.ค. ๒๕๔๕
ADC (analog-to-digital converter)	"เอดีซี (<a href=""/coinages/websearch.php?Wd=%B5%D1%C7%E1%BB%C5%A7%E1%CD%B9%D0%C5%E7%CD%A1%E0%BB%E7%B9%B4%D4%A8%D4%B7%D1%C5&amp;Sj=0"">ตัวแปลงแอนะล็อกเป็นดิจิทัล</a>, <a href=""/coinages/websearch.php?Wd=%B5%D1%C7%E0%BB%C5%D5%E8%C2%B9%E1%CD%B9%D0%C5%E7%CD%A1%E0%BB%E7%B9%B4%D4%A8%D4%B7%D1%C5&amp;Sj=0"">ตัวเปลี่ยนแอนะล็อกเป็นดิจิทัล</a>)"	๑๑ มี.ค. ๒๕๔๕
addressing	การกำหนดเลขที่อยู่	๑๑ มี.ค. ๒๕๔๕
address	เลขที่อยู่	๑๑ มี.ค. ๒๕๔๕
adjacent channel	ช่องสัญญาณประชิด	๑๑ มี.ค. ๒๕๔๕
ADSL (asymmetric digital subscriber line)	"เอดีเอสแอล (<a href=""/coinages/websearch.php?Wd=%CA%D2%C2%BC%D9%E9%E0%AA%E8%D2%B4%D4%A8%D4%B7%D1%C5%E1%BA%BA%CD%CA%C1%C1%D2%B5%C3&amp;Sj=0"">สายผู้เช่าดิจิทัลแบบอสมมาตร</a>)"	๑๑ มี.ค. ๒๕๔๕
ADT (abstract data type)	"เอดีที (<a href=""/coinages/websearch.php?Wd=%E1%BA%BA%AA%B9%D4%B4%A2%E9%CD%C1%D9%C5%B9%D2%C1%B8%C3%C3%C1&amp;Sj=0"">แบบชนิดข้อมูลนามธรรม</a>)"	๑๑ มี.ค. ๒๕๔๕
Advanced Research Projects Agency Network (ARPANET)	"เครือข่ายสำนักงานโครงการวิจัยขั้นสูง (<a href=""/coinages/websearch.php?Wd=%CD%D2%C3%EC%BE%D2%E0%B9%E7%B5&amp;Sj=0"">อาร์พาเน็ต</a>)"	๑๑ มี.ค. ๒๕๔๕
advanced mobile phone service (AMPS)	ระบบโทรศัพท์เคลื่อนที่แอมปส์	๑๑ มี.ค. ๒๕๔๕
advertainment	โฆษณาบันเทิง	๑๑ มี.ค. ๒๕๔๕
advertisement; ad	"๑. ชิ้นงานโฆษณา<br/>๒. การโฆษณา <i>[มีความหมายเหมือนกับ <a href=""/coinages/websearch.php?Wd=advertising&amp;Sj=0"">advertising</a>]</i>"	๑๑ มี.ค. ๒๕๔๕
advertising	"การโฆษณา <i>[มีความหมายเหมือนกับ <a href=""/coinages/websearch.php?Wd=ad&amp;Sj=0"">ad</a>; <a href=""/coinages/websearch.php?Wd=advertisement&amp;Sj=0"">advertisement</a> ๒]</i>"	๑๑ มี.ค. ๒๕๔๕
advertorial	บทความโฆษณา	๑๑ มี.ค. ๒๕๔๕
ระดับเดียวกัน, เสมอกัน	peer	๑๑ มี.ค. ๒๕๔๕
ระบบเส้นใยนำแสง	optical fiber system	๑๑ มี.ค. ๒๕๔๕
ระบบเส้นใยนำแสงเชื่อมกับเคเบิลร่วมแกน (เอชเอฟซี)	"hybrid fiber/coaxial (<a href=""/coinages/websearch.php?Wd=HFC&amp;Sj=0"">HFC</a>)"	๑๑ มี.ค. ๒๕๔๕
ระบบรับ-ให้บริการ	client-sever system	๑๑ มี.ค. ๒๕๔๕
ระบบเคเบิลเส้นใยนำแสงผสมแกนร่วม (เอชเอฟซี)	"hybrid fiber/coaxial (<a href=""/coinages/websearch.php?Wd=HFC&amp;Sj=0"">HFC</a>)"	๑๑ มี.ค. ๒๕๔๕
ระบบเครื่องที่ติดตั้ง; การติดตั้ง; สถานที่ติดตั้ง	installation	๑๑ มี.ค. ๒๕๔๕
ระบบเชื่อมโยงข้อมูล; เส้นทางเชื่อมโยงข้อมูล	data link	๑๑ มี.ค. ๒๕๔๕
ระบบโทรศัพท์เคลื่อนที่	mobile telephone system	๑๑ มี.ค. ๒๕๔๕
ระบบโทรศัพท์เคลื่อนที่แอมปส์	"AMPS (<a href=""/coinages/websearch.php?Wd=advanced+mobile+phone+service&amp;Sj=0"">advanced mobile phone service</a>)"	๑๑ มี.ค. ๒๕๔๕
ระบบโทรศัพท์เคลื่อนที่จีเอสเอ็ม	"GSM (<a href=""/coinages/websearch.php?Wd=global+system+for+mobile+communications&amp;Sj=0"">global system for mobile communications</a>)"	๑๑ มี.ค. ๒๕๔๕
ระบบโทรศัพท์เคลื่อนที่พีซีเอ็น	"PCN (<a href=""/coinages/websearch.php?Wd=personal+communication+network&amp;Sj=0"">personal communication network</a>)"	๑๑ มี.ค. ๒๕๔๕
ระบบโทรศัพท์ไร้สายแบบดิจิทัล (ดีซีทีเอส)	"digital cordless telephone system (<a href=""/coinages/websearch.php?Wd=DCTS&amp;Sj=0"">DCTS</a>)"	๑๑ มี.ค. ๒๕๔๕
ระบบโทรคมนาคมไร้สายแบบดิจิทัลมาตรฐานยุโรป (เดกต์)	"digital European cordless telecommunication (<a href=""/coinages/websearch.php?Wd=DECT&amp;Sj=0"">DECT</a>)"	๑๑ มี.ค. ๒๕๔๕
ระบบโทรทัศน์แบบใช้สัญญาณสีเป็นลำดับและหน่วยความจำ (ซีแคม)	"sequential color and memory (<a href=""/coinages/websearch.php?Wd=SECAM&amp;Sj=0"">SECAM</a>)"	๑๑ มี.ค. ๒๕๔๕
ระบบวิทยุไมโครเวฟ	microwave radio system	๑๑ มี.ค. ๒๕๔๕
ระบบหลายผู้ใช้	multiuser system	๑๑ มี.ค. ๒๕๔๕
ระบบสื่อสัญญาณด้วยเส้นใยนำแสง (ฟอตส์)	"fiber optic transmission system (<a href=""/coinages/websearch.php?Wd=FOTS&amp;Sj=0"">FOTS</a>)"	๑๑ มี.ค. ๒๕๔๕
ระบบหลายภารกิจ	"multitask; <a href=""/coinages/websearch.php?Wd=multitasking+system&amp;Sj=0"">multitasking system</a>"	๑๑ มี.ค. ๒๕๔๕
ระบบสารสนเทศ	information system	๑๑ มี.ค. ๒๕๔๕
ระบบสารสนเทศเพื่อการจัดการ (เอ็มไอเอส)	"management information system (<a href=""/coinages/websearch.php?Wd=MIS&amp;Sj=0"">MIS</a>)"	๑๑ มี.ค. ๒๕๔๕
ระบบกระจายสัญญาณไมโครเวฟหลายจุด (เอ็มเอ็มดีเอส)	"multipoint microwave distribution system (<a href=""/coinages/websearch.php?Wd=MMDS&amp;Sj=0"">MMDS</a>)"	๑๑ มี.ค. ๒๕๔๕
ระบบกระดานข่าว (บีบีเอส)	"bulletin board system (<a href=""/coinages/websearch.php?Wd=BBS&amp;Sj=0"">BBS</a>)"	๑๑ มี.ค. ๒๕๔๕
ระบบจัดการฐานข้อมูล (ดีบีเอ็มเอส)	"database management system (<a href=""/coinages/websearch.php?Wd=DBMS&amp;Sj=0"">DBMS</a>)"	๑๑ มี.ค. ๒๕๔๕
ระบบการตั้งชื่อโดเมน (ดีเอ็นเอส)	"domain name system (<a href=""/coinages/websearch.php?Wd=DNS&amp;Sj=0"">DNS</a>)"	๑๑ มี.ค. ๒๕๔๕
ระบบกำหนดตำแหน่งบนโลก (จีพีเอส)	"global positioning system (<a href=""/coinages/websearch.php?Wd=GPS&amp;Sj=0"">GPS</a>)"	๑๑ มี.ค. ๒๕๔๕
ระบบค้นหาและติดตาม	tracking system	๑๑ มี.ค. ๒๕๔๕
ระบบคอมพิวเตอร์โทรศัพท์ (ซีทีไอ)	"computer telephone integration (<a href=""/coinages/websearch.php?Wd=CTI&amp;Sj=0"">CTI</a>)"	๑๑ มี.ค. ๒๕๔๕
ระบบจ่ายสัญญาณดิจิทัล (ดีแอลซี)	"digital loop carrier (<a href=""/coinages/websearch.php?Wd=DLC&amp;Sj=0"">DLC</a>)"	๑๑ มี.ค. ๒๕๔๕
ระบบทำงานแบบทันที	real-time system	๑๑ มี.ค. ๒๕๔๕
ระบบนำร่อง	pilot system	๑๑ มี.ค. ๒๕๔๕
ระบบดิจิทัล	digital system	๑๑ มี.ค. ๒๕๔๕
ระบบต่อประสานข้อมูลแบบกระจายใช้เส้นใยนำแสง (เอฟดีดีไอ)	"fiber distributed data interface (<a href=""/coinages/websearch.php?Wd=FDDI&amp;Sj=0"">FDDI</a>)"	๑๑ มี.ค. ๒๕๔๕
ระบบประยุกต์; การประยุกต์; งานประยุกต์; โปรแกรมประยุกต์	application	๑๑ มี.ค. ๒๕๔๕
ระบบปฏิบัติการ (โอเอส)	"operating system (<a href=""/coinages/websearch.php?Wd=OS&amp;Sj=0"">OS</a>)"	๑๑ มี.ค. ๒๕๔๕
ระบบพร้อมสรรพ	turnkey system	๑๑ มี.ค. ๒๕๔๕
เสมอเวลา	isochronous	๑๑ มี.ค. ๒๕๔๕
เสมอกัน, ระดับเดียวกัน	peer	๑๑ มี.ค. ๒๕๔๕
-เสริมหลัง	back-end	๑๑ มี.ค. ๒๕๔๕
เสมือน	virtual	๑๑ มี.ค. ๒๕๔๕
แสวงหา	seek	๑๑ มี.ค. ๒๕๔๕
ม้วนแถบ, ม้วน	reel	๑๑ มี.ค. ๒๕๔๕
ม้วนแถบ, ม้วน; เก็บพัก; ที่เก็บพัก	spool	๑๑ มี.ค. ๒๕๔๕
ม้วน, ม้วนแถบ	reel	๑๑ มี.ค. ๒๕๔๕
ม้วน, ม้วนแถบ; เก็บพัก; ที่เก็บพัก	spool	๑๑ มี.ค. ๒๕๔๕
ใส่	mount	๑๑ มี.ค. ๒๕๔๕
ให้อำนาจ, อนุญาต	authorize	๑๑ มี.ค. ๒๕๔๕
เส้นใยนำแสง	optical fiber	๑๑ มี.ค. ๒๕๔๕
เส้นเชื่อมฐาน; เส้นหลักล่าง	baseline	๑๑ มี.ค. ๒๕๔๕
เส้นใต้อักขระ; ขีดเส้นใต้	underscore	๑๑ มี.ค. ๒๕๔๕
เส้นกรอบ; ตัวโปร่ง	outline	๑๑ มี.ค. ๒๕๔๕
เส้นกวาดสลับ (พัล)	"phase alternating line (<a href=""/coinages/websearch.php?Wd=PAL&amp;Sj=0"">PAL</a>)"	๑๑ มี.ค. ๒๕๔๕
เส้นหลักล่าง; เส้นเชื่อมฐาน	baseline	๑๑ มี.ค. ๒๕๔๕
เส้นขวาง; แถบ; แท่ง	bar	๑๑ มี.ค. ๒๕๔๕
เส้นทางเชื่อมโยงข้อมูล; ระบบเชื่อมโยงข้อมูล	data link	๑๑ มี.ค. ๒๕๔๕
เส้นทางเผื่อเลือก	"alternate route; <a href=""/coinages/websearch.php?Wd=alternative+route&amp;Sj=0"">alternative route</a>"	๑๑ มี.ค. ๒๕๔๕
ร่อง; วง	track	๑๑ มี.ค. ๒๕๔๕
รหัสสับเปลี่ยนเลขฐานสิบเข้ารหัสฐานสองแบบขยาย (เอบซีดิก)	"Extended Binary Coded Decimal Interchange Code (<a href=""/coinages/websearch.php?Wd=EBCDIC&amp;Sj=0"">EBCDIC</a>)"	๑๑ มี.ค. ๒๕๔๕
รหัสลำลอง, รหัสเทียม	pseudo code	๑๑ มี.ค. ๒๕๔๕
รหัส, รหัสคำสั่ง; เขียนโปรแกรม; คำสั่ง, โปรแกรม; ลงรหัส	code	๑๑ มี.ค. ๒๕๔๕
รหัสมาตรฐานของสหรัฐอเมริกาเพื่อการสับเปลี่ยนสารสนเทศ (แอสกี)	"American Standard Code for Information Interchange (<a href=""/coinages/websearch.php?Wd=ASCII&amp;Sj=0"">ASCII</a>)"	๑๑ มี.ค. ๒๕๔๕
รหัสไปรษณีย์	"postal code; <a href=""/coinages/websearch.php?Wd=zip+code&amp;Sj=0"">zip code</a>"	๑๑ มี.ค. ๒๕๔๕
รหัสคำสั่ง, รหัส; เขียนโปรแกรม; คำสั่ง, โปรแกรม; ลงรหัส	code	๑๑ มี.ค. ๒๕๔๕
รหัสแท่ง	bar code	๑๑ มี.ค. ๒๕๔๕
รหัสเทียม, รหัสลำลอง	pseudo code	๑๑ มี.ค. ๒๕๔๕
รหัสจุดหมาย	object code	๑๑ มี.ค. ๒๕๔๕
รหัสปลายทาง	destination code	๑๑ มี.ค. ๒๕๔๕
รหัสผ่าน	password	๑๑ มี.ค. ๒๕๔๕
รหัสผลิตภัณฑ์สากล (ยูพีซี)	"universal product code (<a href=""/coinages/websearch.php?Wd=UPC&amp;Sj=0"">UPC</a>)"	๑๑ มี.ค. ๒๕๔๕
รหัสต้นฉบับ, รหัสต้นทาง	source code	๑๑ มี.ค. ๒๕๔๕
รหัสต้นทาง, รหัสต้นฉบับ	source code	๑๑ มี.ค. ๒๕๔๕
รหัสตัวเลข	numeric code	๑๑ มี.ค. ๒๕๔๕
รหัสบริการ	service code	๑๑ มี.ค. ๒๕๔๕
รหัสบอโดต์	Baudot code	๑๑ มี.ค. ๒๕๔๕
รหัสประจำตัว (พิน)	"personal identification number (<a href=""/coinages/websearch.php?Wd=PIN&amp;Sj=0"">PIN</a>)"	๑๑ มี.ค. ๒๕๔๕
-เสียง, โสต-	audio	๑๑ มี.ค. ๒๕๔๕
เสียง(พูด)	voice	๑๑ มี.ค. ๒๕๔๕
ย้ายไป; ช่องทาง; ช่องทางเข้า/ออก	port	๑๑ มี.ค. ๒๕๔๕
เสียงสัญญาณต่อเลขหมาย	dial tone	๑๑ มี.ค. ๒๕๔๕
เสียงเตือน	beep	๑๑ มี.ค. ๒๕๔๕
เสียงรบกวน, สัญญาณรบกวน	noise	๑๑ มี.ค. ๒๕๔๕
เสียงรบกวนทางแอมพลิจูด	amplitude noise	๑๑ มี.ค. ๒๕๔๕
(สัญญาณ)เสียงออก	acoustic output	๑๑ มี.ค. ๒๕๔๕
เสียง(พูด)	voice	๑๑ มี.ค. ๒๕๔๕
เสียบแล้วใช้, ต่อแล้วใช้	plug-and-play	๑๑ มี.ค. ๒๕๔๕
แหล่งป้อนข่าว	newsfeed	๑๑ มี.ค. ๒๕๔๕
โหลดเกิน	overload	๑๑ มี.ค. ๒๕๔๕
แสดงรายการ; รายการ	list	๑๑ มี.ค. ๒๕๔๕
แสดงผล; ผลแสดง; หน่วยแสดงผล	display	๑๑ มี.ค. ๒๕๔๕
โสต-, -เสียง	audio	๑๑ มี.ค. ๒๕๔๕
โสตสาร	audiotex	๑๑ มี.ค. ๒๕๔๕
โสตทัศน-	audiovisual	๑๑ มี.ค. ๒๕๔๕
โสตทัศนูปกรณ์	audio visual aids	๑๑ มี.ค. ๒๕๔๕
AF (audio frequency)	"เอเอฟ (<a href=""/coinages/websearch.php?Wd=%A4%C7%D2%C1%B6%D5%E8%E0%CA%D5%C2%A7&amp;Sj=0"">ความถี่เสียง</a>)"	๑๑ มี.ค. ๒๕๔๕
AFC (automatic frequency control)	"เอเอฟซี (<a href=""/coinages/websearch.php?Wd=%A1%D2%C3%A4%C7%BA%A4%D8%C1%A4%C7%D2%C1%B6%D5%E8%CD%D1%B5%E2%B9%C1%D1%B5%D4&amp;Sj=0"">การควบคุมความถี่อัตโนมัติ</a>)"	๑๑ มี.ค. ๒๕๔๕
AFT (automatic fine tuning)	"เอเอฟที (<a href=""/coinages/websearch.php?Wd=%A1%D2%C3%BB%C3%D1%BA%AA%D1%B4%CD%D1%B5%E2%B9%C1%D1%B5%D4&amp;Sj=0"">การปรับชัดอัตโนมัติ</a>, <a href=""/coinages/websearch.php?Wd=%A1%D2%C3%BB%C3%D1%BA%C5%D0%E0%CD%D5%C2%B4%CD%D1%B5%E2%B9%C1%D1%B5%D4&amp;Sj=0"">การปรับละเอียดอัตโนมัติ</a>)"	๑๑ มี.ค. ๒๕๔๕
AGC (automatic gain control)	"เอจีซี (<a href=""/coinages/websearch.php?Wd=%A1%D2%C3%A4%C7%BA%A4%D8%C1%CD%D1%B5%C3%D2%A2%C2%D2%C2%CD%D1%B5%E2%B9%C1%D1%B5%D4&amp;Sj=0"">การควบคุมอัตราขยายอัตโนมัติ</a>)"	๑๑ มี.ค. ๒๕๔๕
รอม (หน่วยความจำอ่านอย่างเดียว)	"ROM (<a href=""/coinages/websearch.php?Wd=read-only+memory&amp;Sj=0"">read-only memory</a>)"	๑๑ มี.ค. ๒๕๔๕
AI (artificial intelligence)	"เอไอ (<a href=""/coinages/websearch.php?Wd=%BB%D1%AD%AD%D2%BB%C3%D0%B4%D4%C9%B0%EC&amp;Sj=0"">ปัญญาประดิษฐ์</a>)"	๑๑ มี.ค. ๒๕๔๕
โฮมเพจ	home page	๑๑ มี.ค. ๒๕๔๕
โอเอ็มอาร์ (เครื่องอ่านสัญลักษณ์ด้วยแสง)	"OMR (<a href=""/coinages/websearch.php?Wd=optical+mark+reader&amp;Sj=0"">optical mark reader</a>)"	๑๑ มี.ค. ๒๕๔๕
โอเอ็มซี (ศูนย์ปฏิบัติการและบำรุงรักษา)	"OMC (<a href=""/coinages/websearch.php?Wd=operation+and+maintenance+center&amp;Sj=0"">operation and maintenance center</a>)"	๑๑ มี.ค. ๒๕๔๕
โอเอส (ระบบปฏิบัติการ)	"OS (<a href=""/coinages/websearch.php?Wd=operating+system&amp;Sj=0"">operating system</a>)"	๑๑ มี.ค. ๒๕๔๕
เอเอสเอ (สมาคมมาตรฐานอเมริกา)	"ASA (<a href=""/coinages/websearch.php?Wd=American+Standards+Association&amp;Sj=0""><b>A</b>merican <b>S</b>tandards <b>A</b>ssociation</a>)"	๑๑ มี.ค. ๒๕๔๕
โอเอ (การอัตโนมัติสำนักงาน)	"OA (<a href=""/coinages/websearch.php?Wd=office+automation&amp;Sj=0"">office automation</a>)"	๑๑ มี.ค. ๒๕๔๕
เอเอ็ม (การกล้ำแอมพลิจูด)	"AM (<a href=""/coinages/websearch.php?Wd=amplitude+modulation&amp;Sj=0"">amplitude modulation</a>)"	๑๑ มี.ค. ๒๕๔๕
โอเอสไอ (การเชื่อมต่อระหว่างระบบเปิด)	"OSI (<a href=""/coinages/websearch.php?Wd=open+system+interconnection&amp;Sj=0"">open system interconnection</a>)"	๑๑ มี.ค. ๒๕๔๕
เอแอลยู (หน่วยคำนวณและตรรกะ)	"ALU (<a href=""/coinages/websearch.php?Wd=arithmetic-logic+unit&amp;Sj=0"">arithmetic-logic unit</a>)"	๑๑ มี.ค. ๒๕๔๕
โอแอนด์เอ็ม (การปฏิบัติการและบำรุงรักษา)	"O&M (<a href=""/coinages/websearch.php?Wd=operation+and+maintenance&amp;Sj=0"">operation and maintenance</a>)"	๑๑ มี.ค. ๒๕๔๕
แอร์บรัช	airbrush	๑๑ มี.ค. ๒๕๔๕
เอเอฟ (ความถี่เสียง)	"AF (<a href=""/coinages/websearch.php?Wd=audio+frequency&amp;Sj=0"">audio frequency</a>)"	๑๑ มี.ค. ๒๕๔๕
