ระยะขอบ	edge distance	๒๐ ก.ย. ๒๕๔๔
ระยะขั้วเชื่อม	electrode clearance; electrode gap	๒๐ ก.ย. ๒๕๔๔
ระยะชักใช้งาน	operational stroke	๒๐ ก.ย. ๒๕๔๔
ระยะชักหัวเชื่อม	machine stroke	๒๐ ก.ย. ๒๕๔๔
ระยะปากจับ	clamp opening	๒๐ ก.ย. ๒๕๔๔
ระบบแสงส่องนำ	optical viewing system	๒๐ ก.ย. ๒๕๔๔
ระบบยกสูง	high lift system	๒๐ ก.ย. ๒๕๔๔
ระบบเชื่อมสุญญากาศเต็มที่	full vacuum system; hard vacuum system	๒๐ ก.ย. ๒๕๔๔
ระบบเชื่อมสุญญากาศไม่สมบูรณ์	partial vacuum system; soft vacuum system	๒๐ ก.ย. ๒๕๔๔
ระบบเชื่อมนอกสุญญากาศ	non-vacuum system; out of vacuum system	๒๐ ก.ย. ๒๕๔๔
ระบบหน่วงกันสะดุด	delayed non-beat	๒๐ ก.ย. ๒๕๔๔
ระบบกันสะดุด	non-beat	๒๐ ก.ย. ๒๕๔๔
ระบบนำหัวตัด	cutter steering system; steering system	๒๐ ก.ย. ๒๕๔๔
แหวนรองเชื่อมชั่วคราว	temporary backing ring	๒๐ ก.ย. ๒๕๔๔
แหวนรองเชื่อมถาวร	permanent backing ring	๒๐ ก.ย. ๒๕๔๔
แหวนรองเชื่อม	backing ring	๒๐ ก.ย. ๒๕๔๔
ม้วนลวดเชื่อม	welding wire	๒๐ ก.ย. ๒๕๔๔
ม้วนลวดเติม	filler wire	๒๐ ก.ย. ๒๕๔๔
ร่องไม่เต็ม	incompletely filled groove	๒๐ ก.ย. ๒๕๔๔
ร่องตัด	kerf	๒๐ ก.ย. ๒๕๔๔
ร่องหด	shrinkage groove	๒๐ ก.ย. ๒๕๔๔
รอยเว้าที่ฐาน, รอยเว้าที่ราก	root concavity; suck-back; underwashing	๒๐ ก.ย. ๒๕๔๔
รอยแหว่งขอบแนว	undercut	๒๐ ก.ย. ๒๕๔๔
รอยร้าว	crack	๒๐ ก.ย. ๒๕๔๔
รอยร้าวขณะเย็น	cold crack	๒๐ ก.ย. ๒๕๔๔
รอยร้าวขณะร้อน	hot crack	๒๐ ก.ย. ๒๕๔๔
รอยร้าวขณะแข็งตัว	solidification crack	๒๐ ก.ย. ๒๕๔๔
รอยย่น; การเกิดรอยย่น	puckering	๒๐ ก.ย. ๒๕๔๔
รอยเกย	overlap	๒๐ ก.ย. ๒๕๔๔
รอยเครื่องมือ	tool mark	๒๐ ก.ย. ๒๕๔๔
รอยเคาะ	chipping mark	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อม; งานเชื่อม; เชื่อม	weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมเรียบ	flush weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมเว้นระยะ	intermittent weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมเว้นระยะสลับฟันปลา	staggered intermittent weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมเว้นระยะตรงกัน	chain intermittent weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมร่อง	groove weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมอุด	plug weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมไหม้	burnt weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมกันรั่ว	sealing weld; seal weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมขอบ	edge weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมจุดหลอม	fusion spot weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมชน	butt weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมชนรูปตัวยูเดี่ยว	single-U butt weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมชนรูปตัวยูคู่	double-U butt weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมชนรูปตัวเจเดี่ยว	single-J butt weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมชนรูปตัวเจคู่	double-J butt weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมชนรูปตัววีเดี่ยว	single-V butt weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมชนรูปตัววีคู่	double-V butt weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมชนหน้าเฉียงเดี่ยว	single-bevel butt weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมชนหน้าเฉียงคู่	double-bevel butt weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมชนหน้าฉาก	square butt weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมต่อเนื่อง	continuous weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมยึด	tack weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมมุม	fillet weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมมุมหน้าเว้า	concave fillet weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมมุมหน้าราบ	flat face fillet weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมมุมหน้านูน	convex fillet weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมมุมด้านเท่า	mitre fillet weld	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมวงแหวน	fillet	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมวงรอบ; รอยเชื่อมวงแหวน	collar	๒๐ ก.ย. ๒๕๔๔
รอยเชื่อมหย่อน	sagged weld	๒๐ ก.ย. ๒๕๔๔
รอยเบน	drag line	๒๐ ก.ย. ๒๕๔๔
รอยขัด	grinding mark	๒๐ ก.ย. ๒๕๔๔
รอยค้อน	hammer mark	๒๐ ก.ย. ๒๕๔๔
รอยต่อ	joint	๒๐ ก.ย. ๒๕๔๔
รอยต่อเฉียงปากบานใน	short bell branch joint	๒๐ ก.ย. ๒๕๔๔
รอยต่อมุม	corner joint	๒๐ ก.ย. ๒๕๔๔
รอยต่อมุมฉากชิ้นเสริมเดี่ยว	single-glut square corner	๒๐ ก.ย. ๒๕๔๔
รอยต่อหางนก	dovetail joint	๒๐ ก.ย. ๒๕๔๔
รอยต่อลิ่มรูปตัวที	T-shaped pocket joint	๒๐ ก.ย. ๒๕๔๔
รอยต่อขอบ	edge joint	๒๐ ก.ย. ๒๕๔๔
รอยต่อชน	butt joint	๒๐ ก.ย. ๒๕๔๔
รอยต่อชนรูปตัวที	T-butt joint	๒๐ ก.ย. ๒๕๔๔
รอยต่อชนหน้าเรียบ	plain butt joint	๒๐ ก.ย. ๒๕๔๔
รอยต่อชนชิ้นเสริมเดี่ยว	single-glut butt joint	๒๐ ก.ย. ๒๕๔๔
รอยต่อชนชิ้นเสริมคู่	double-glut butt joint	๒๐ ก.ย. ๒๕๔๔
รอยต่อชนปากบานใน	diminishing bell butt joint	๒๐ ก.ย. ๒๕๔๔
รอยต่อชนปากบานนอก	bell butt joint	๒๐ ก.ย. ๒๕๔๔
รอยต่อตัวทีรูปอานม้า	branch T saddle joint	๒๐ ก.ย. ๒๕๔๔
รอยต่อทาบแนว	scarf joint	๒๐ ก.ย. ๒๕๔๔
รอยต่อฝังหัว	dab joint	๒๐ ก.ย. ๒๕๔๔
รอยต่อรูปกากบาท	cruciform joint	๒๐ ก.ย. ๒๕๔๔
รอยต่อรูปตัวที	T-joint	๒๐ ก.ย. ๒๕๔๔
รอยต่อเกย	lap joint	๒๐ ก.ย. ๒๕๔๔
รอยต่อเกยรอบช่อง	slot lap joint	๒๐ ก.ย. ๒๕๔๔
รอยต่อเข้าลิ่ม	cleft joint	๒๐ ก.ย. ๒๕๔๔
รอยบุ๋ม	crater pipe	๒๐ ก.ย. ๒๕๔๔
แอ่งหลอมเหลว	molten pool; weld pool	๒๐ ก.ย. ๒๕๔๔
air-acetylene blowpipe	คันเชื่อมอากาศ-อะเซทิลีน	๒๐ ก.ย. ๒๕๔๔
air-arc cutting	การตัดด้วยอาร์กอากาศ	๒๐ ก.ย. ๒๕๔๔
รอบการเชื่อม	welding cycle	๒๐ ก.ย. ๒๕๔๔
รอบความดันสองระดับ	dual pressure cycle	๒๐ ก.ย. ๒๕๔๔
รอบความดันหลายระดับ	multi-pressure cycle	๒๐ ก.ย. ๒๕๔๔
รอบทำงาน	duty cycle	๒๐ ก.ย. ๒๕๔๔
all-position rightward welding	การเชื่อมถอยหลังทุกท่า	๒๐ ก.ย. ๒๕๔๔
all-weld test piece	ชิ้นงานทดสอบเนื้อโลหะเชื่อม	๒๐ ก.ย. ๒๕๔๔
all-weld test specimen	ชิ้นทดสอบมาตรฐานเนื้อโลหะเชื่อม	๒๐ ก.ย. ๒๕๔๔
alloy powder electrode	ลวดเชื่อมหุ้มผงโลหะ	๒๐ ก.ย. ๒๕๔๔
alternate polarity operation; alternate polarity welding	การเชื่อมขั้วสลับ	๒๐ ก.ย. ๒๕๔๔
alternate polarity welding; alternate polarity operation	การเชื่อมขั้วสลับ	๒๐ ก.ย. ๒๕๔๔
aluminothermic welding	การเชื่อมอะลูมิโนเทอร์มิก [มีความหมายเหมือนกับ thermit welding]	๒๐ ก.ย. ๒๕๔๔
analogue timer	เครื่องตั้งเวลาแบบเข็ม	๒๐ ก.ย. ๒๕๔๔
รัศมีฐาน, รัศมีราก	root radius	๒๐ ก.ย. ๒๕๔๔
angle centre electrode	ขั้วเชื่อมปลายเอียงร่วมศูนย์	๒๐ ก.ย. ๒๕๔๔
angle electrode; inclined electrode	ขั้วเชื่อมปลายเอียง	๒๐ ก.ย. ๒๕๔๔
angle of bevel	มุมหน้าเฉียง, มุมบาก	๒๐ ก.ย. ๒๕๔๔
angle of preparation; included angle	มุมร่องเชื่อม	๒๐ ก.ย. ๒๕๔๔
angle offset electrode	ขั้วเชื่อมปลายเอียงเยื้องศูนย์	๒๐ ก.ย. ๒๕๔๔
annular flame cutting nozzle; annular preheat cutting nozzle	หัวตัดวงแหวน	๒๐ ก.ย. ๒๕๔๔
annular preheat cutting nozzle; annular flame cutting nozzle	หัวตัดวงแหวน	๒๐ ก.ย. ๒๕๔๔
anvil	ทั่ง	๒๐ ก.ย. ๒๕๔๔
ราก, ฐาน	root	๒๐ ก.ย. ๒๕๔๔
รางสแลก	slag shute	๒๐ ก.ย. ๒๕๔๔
arc	อาร์ก	๒๐ ก.ย. ๒๕๔๔
arc blow	อาร์กเบน	๒๐ ก.ย. ๒๕๔๔
arc blow compensator; arc damper	ตัวหน่วงอาร์กเบน	๒๐ ก.ย. ๒๕๔๔
arc welding set; arc welding plant	ชุดเชื่อมอาร์ก	๒๐ ก.ย. ๒๕๔๔
arc welding transformer	หม้อแปลงเชื่อมอาร์ก	๒๐ ก.ย. ๒๕๔๔
arc plasma cutting; plasma arc cutting	การตัดด้วยอาร์กพลาสมา	๒๐ ก.ย. ๒๕๔๔
arc plasma welding; plasma arc welding	การเชื่อมด้วยอาร์กพลาสมา	๒๐ ก.ย. ๒๕๔๔
arc spot welding	การเชื่อมจุดอาร์ก	๒๐ ก.ย. ๒๕๔๔
arc stud welding	การเชื่อมสลักอาร์ก	๒๐ ก.ย. ๒๕๔๔
arc voltage	แรงดันอาร์ก	๒๐ ก.ย. ๒๕๔๔
arc welding	การเชื่อมอาร์ก	๒๐ ก.ย. ๒๕๔๔
arc welding electrode	ลวดเชื่อมอาร์ก	๒๐ ก.ย. ๒๕๔๔
arc welding plant; arc welding set	ชุดเชื่อมอาร์ก	๒๐ ก.ย. ๒๕๔๔
arc cutting	การตัดด้วยอาร์ก	๒๐ ก.ย. ๒๕๔๔
arc damper; arc blow compensator	ตัวหน่วงอาร์กเบน	๒๐ ก.ย. ๒๕๔๔
arc eye	ตาอาร์ก	๒๐ ก.ย. ๒๕๔๔
arc fan	อาร์กรูปพัด	๒๐ ก.ย. ๒๕๔๔
arc image welding	การเชื่อมด้วยรังสีอาร์ก	๒๐ ก.ย. ๒๕๔๔
arc length	ระยะอาร์ก	๒๐ ก.ย. ๒๕๔๔
arcing time factor	แฟกเตอร์เวลาอาร์ก	๒๐ ก.ย. ๒๕๔๔
arcing time	เวลาอาร์ก	๒๐ ก.ย. ๒๕๔๔
argon-arc torch; TIG torch	หัวเชื่อมทิก	๒๐ ก.ย. ๒๕๔๔
arm	แขนยึด	๒๐ ก.ย. ๒๕๔๔
articulated-arm cutting machine	เครื่องตัดแขนพับ	๒๐ ก.ย. ๒๕๔๔
atomic-hydrogen torch	หัวเชื่อมไฮโดรเจน	๒๐ ก.ย. ๒๕๔๔
atomic-hydrogen welding	การเชื่อมไฮโดรเจน	๒๐ ก.ย. ๒๕๔๔
รูออกซิเจนตัด	cutting oxygen bore	๒๐ ก.ย. ๒๕๔๔
automatic stud welding equipment	บริภัณฑ์งานเชื่อมสลักอัตโนมัติ	๒๐ ก.ย. ๒๕๔๔
automatic welding	การเชื่อมอัตโนมัติ	๒๐ ก.ย. ๒๕๔๔
รูขึ้น	riser	๒๐ ก.ย. ๒๕๔๔
โลหะเจือแล่นประสาน	brazing alloy	๒๐ ก.ย. ๒๕๔๔
โลหะเชื่อม	weld metal	๒๐ ก.ย. ๒๕๔๔
โลหะเชื่อมส่วนเกิน	excess weld metal; reinforcement	๒๐ ก.ย. ๒๕๔๔
โลหะเติม	filler metal	๒๐ ก.ย. ๒๕๔๔
โลหะเติมแล้ว	deposited metal	๒๐ ก.ย. ๒๕๔๔
โลหะเติมบรอนซ์	bronze filler metal	๒๐ ก.ย. ๒๕๔๔
โลหะสเปลเตอร์	spelter	๒๐ ก.ย. ๒๕๔๔
โลหะไหลหนี	metal run-out	๒๐ ก.ย. ๒๕๔๔
โลหะชิ้นงาน	parent metal	๒๐ ก.ย. ๒๕๔๔
โล่เชื่อมประจำที่	fixed shield	๒๐ ก.ย. ๒๕๔๔
โลหะยู่	upset; upset metal	๒๐ ก.ย. ๒๕๔๔
โลหะประสาน	braze metal	๒๐ ก.ย. ๒๕๔๔
แลนซ์ออกซิเจน	oxygen lance	๒๐ ก.ย. ๒๕๔๔
แลนซ์ออกซิเจนไส้ลวด	packed lance	๒๐ ก.ย. ๒๕๔๔
แลนซ์ออกซิเจนไส้ผง	powder lance	๒๐ ก.ย. ๒๕๔๔
เลนส์โฟกัส	focusing lens	๒๐ ก.ย. ๒๕๔๔
แก๊สคลุม	gas shield	๒๐ ก.ย. ๒๕๔๔
เกลียวต่อท่ออ่อน	threaded hose connection	๒๐ ก.ย. ๒๕๔๔
แกนนำลวดเชื่อม	wire feed nozzle; wire guide	๒๐ ก.ย. ๒๕๔๔
แกนนำลวดเชื่อมสิ้นเปลือง	consumable nozzle; consumable wire guide	๒๐ ก.ย. ๒๕๔๔
เขตรอยเชื่อม	weld junction	๒๐ ก.ย. ๒๕๔๔
แขนโยก, กระเดื่องขั้วเชื่อม	rocker arm	๒๐ ก.ย. ๒๕๔๔
แขนยึด	arm	๒๐ ก.ย. ๒๕๔๔
แคโทด	cathode	๒๐ ก.ย. ๒๕๔๔
เครื่องเรียงกระแสตรง	rectifier converter	๒๐ ก.ย. ๒๕๔๔
เครื่องเลเซอร์	laser	๒๐ ก.ย. ๒๕๔๔
เครื่องเลเซอร์ใช้แก๊ส	gas laser	๒๐ ก.ย. ๒๕๔๔
เครื่องเจียนด้วยเปลวไฟ	flame planing machine	๒๐ ก.ย. ๒๕๔๔
เครื่องเชื่อมใช้มอเตอร์	motor-operated welding machine	๒๐ ก.ย. ๒๕๔๔
เครื่องเชื่อมใช้กำลังกล	power-operated welding machine	๒๐ ก.ย. ๒๕๔๔
เครื่องเชื่อมแบบคันเหยียบ	foot-operated welding machine; pedal-operated welding machine	๒๐ ก.ย. ๒๕๔๔
เครื่องเชื่อมมือกด	hand-operated welding machine	๒๐ ก.ย. ๒๕๔๔
เครื่องเชื่อมสามเฟส	three-phase welding machine	๒๐ ก.ย. ๒๕๔๔
เครื่องเชื่อมจุดเหนี่ยวนำ	induction spot-welding machine; inductor spot-welding machine	๒๐ ก.ย. ๒๕๔๔
เครื่องเชื่อมจุดใช้แบตเตอรี่	battery spot-welding machine	๒๐ ก.ย. ๒๕๔๔
เครื่องเลเซอร์ใช้ของแข็ง	solid state laser	๒๐ ก.ย. ๒๕๔๔
เครื่องเชื่อมจุดแบบเก็บประจุ	capacitor spot-welding machine; condenser-discharge spot welding machine	๒๐ ก.ย. ๒๕๔๔
เครื่องเชื่อมจุดแบบเคลื่อนย้ายได้	portable spot-welding machine	๒๐ ก.ย. ๒๕๔๔
เครื่องเชื่อมจุดแบบคีม	pincer spot-welding machine; plier spot-welding machine	๒๐ ก.ย. ๒๕๔๔
เครื่องเชื่อมจุดแบบปืน	gun welding machine	๒๐ ก.ย. ๒๕๔๔
เครื่องเชื่อมด้วยลำอิเล็กตรอน	electron beam welding machine	๒๐ ก.ย. ๒๕๔๔
เครื่องแปลงความถี่อิเล็กทรอนิกส์	electronic frequency converter	๒๐ ก.ย. ๒๕๔๔
เครื่องมือเชื่อมสลัก	stud welding tool	๒๐ ก.ย. ๒๕๔๔
เครื่องกันเกิดรอยบุ๋ม	crater filler	๒๐ ก.ย. ๒๕๔๔
เครื่องกำเนิดไฟฟ้าเชื่อมกระแสสลับ	A.C. welding generator	๒๐ ก.ย. ๒๕๔๔
เครื่องกำเนิดไฟฟ้าเชื่อมกระแสตรง	D.C. welding generator	๒๐ ก.ย. ๒๕๔๔
เครื่องจุดอาร์กซ้ำด้วยแรงดันกระโชก	surge injector	๒๐ ก.ย. ๒๕๔๔
เครื่องตั้งเวลาเชื่อม	weld timer	๒๐ ก.ย. ๒๕๔๔
เครื่องตั้งเวลาแบบเข็ม	analogue timer	๒๐ ก.ย. ๒๕๔๔
เครื่องตั้งเวลาแบบลำดับ	sequence timer	๒๐ ก.ย. ๒๕๔๔
เครื่องตั้งเวลาแบบดิจิทัล	digital timer	๒๐ ก.ย. ๒๕๔๔
เครื่องตัด	cutting machine	๒๐ ก.ย. ๒๕๔๔
เครื่องตัดแขนพับ	articulated-arm cutting machine	๒๐ ก.ย. ๒๕๔๔
เครื่องตัดเดี่ยวระหว่างราง	gantry cutting machine; portal cutting machine	๒๐ ก.ย. ๒๕๔๔
เครื่องตัดแบบผสม	portal-cantilever cutting machine	๒๐ ก.ย. ๒๕๔๔
เครื่องตัดสองมิติ	cross-carriage cutting machine	๒๐ ก.ย. ๒๕๔๔
เครื่องตัดคานยื่นเดี่ยว	single-cantilever cutting machine	๒๐ ก.ย. ๒๕๔๔
เครื่องตัดคานยื่นเดี่ยวยาว	extended boom single-cantilever cutting machine	๒๐ ก.ย. ๒๕๔๔
เครื่องตัดคานยื่นสองข้าง	double-cantilever cutting machine	๒๐ ก.ย. ๒๕๔๔
เครื่องตัดคู่ระหว่างราง	double-portal cutting machine	๒๐ ก.ย. ๒๕๔๔
เครื่องบันทึกรอบ	cycle recorder	๒๐ ก.ย. ๒๕๔๔
เครื่องนับรอบ	cycle counter	๒๐ ก.ย. ๒๕๔๔
เครื่องประหยัดแก๊ส	gas economizer	๒๐ ก.ย. ๒๕๔๔
โคนลวดเชื่อม, ก้นลวดเชื่อม	stub end	๒๐ ก.ย. ๒๕๔๔
เชื่อม; งานเชื่อม; รอยเชื่อม	weld	๒๐ ก.ย. ๒๕๔๔
แท่งยึดตัวประกับ	cross bar; gap bar	๒๐ ก.ย. ๒๕๔๔
แท่น	platen	๒๐ ก.ย. ๒๕๔๔
เที่ยวเชื่อม	pass; run	๒๐ ก.ย. ๒๕๔๔
เที่ยวเชื่อมราก, เที่ยวเชื่อมฐาน	root pass; root run	๒๐ ก.ย. ๒๕๔๔
เที่ยวเชื่อมหลอมเหลว	melt run	๒๐ ก.ย. ๒๕๔๔
เที่ยวเชื่อมหลอมลึก	penetration pass; penetration run	๒๐ ก.ย. ๒๕๔๔
เที่ยวเชื่อมฐาน, เที่ยวเชื่อมราก	root pass; root run	๒๐ ก.ย. ๒๕๔๔
เที่ยวเชื่อมปิดหลัง	backing run; sealing run	๒๐ ก.ย. ๒๕๔๔
เทคนิคการเชื่อม	welding technique	๒๐ ก.ย. ๒๕๔๔
แนวเหนือศีรษะ, ท่าเหนือศีรษะ	overhead position	๒๐ ก.ย. ๒๕๔๔
แนวเอียง, ท่าเอียง	inclined position	๒๐ ก.ย. ๒๕๔๔
แนวระดับ, ท่าระดับ	horizontal position	๒๐ ก.ย. ๒๕๔๔
แนวราบ, ท่าราบ	flat position	๒๐ ก.ย. ๒๕๔๔
แนวเชื่อม	bead	๒๐ ก.ย. ๒๕๔๔
แนวเชื่อมเส้นเชือก	stringer bead	๒๐ ก.ย. ๒๕๔๔
