abrasive coating	การฉาบสารขัดถู	๑๒ มี.ค. ๒๕๔๕
absolute pressure	ความดันสัมบูรณ์	๑๒ มี.ค. ๒๕๔๕
absolute zero	ศูนย์สัมบูรณ์	๑๒ มี.ค. ๒๕๔๕
AC (alternating current)	เอซี (กระแสสลับ)	๑๒ มี.ค. ๒๕๔๕
acceleration	ความเร่ง	๑๒ มี.ค. ๒๕๔๕
accelerator; accelerator pedal	คันเร่ง	๑๒ มี.ค. ๒๕๔๕
accelerator cable	สายคันเร่ง	๑๒ มี.ค. ๒๕๔๕
accelerator pedal; accelerator	คันเร่ง	๑๒ มี.ค. ๒๕๔๕
accelerator pump	เครื่องสูบเร่ง	๑๒ มี.ค. ๒๕๔๕
accumulator	๑. หม้อสะสมไฟฟ้า๒. ถังสะสม	๑๒ มี.ค. ๒๕๔๕
acid core solder	ลวดบัดกรีไส้กรด	๑๒ มี.ค. ๒๕๔๕
Ackermann steering	ระบบบังคับเลี้ยวแบบอัคเคอร์มันน์	๑๒ มี.ค. ๒๕๔๕
acrylic resin	เรซินอะคริลิก	๑๒ มี.ค. ๒๕๔๕
active ride	ระบบรองรับอัตโนมัติ	๑๒ มี.ค. ๒๕๔๕
เวนจูริ, คอคอด	venturi	๑๒ มี.ค. ๒๕๔๕
ระยะเหวี่ยง	throw	๑๒ มี.ค. ๒๕๔๕
ระยะเหวี่ยง; สลักข้อเหวี่ยงพร้อมแขน	crank throw	๑๒ มี.ค. ๒๕๔๕
ระยะรุน	end-float: end play	๑๒ มี.ค. ๒๕๔๕
ระยะว่าง	free play; lash; play	๑๒ มี.ค. ๒๕๔๕
ระยะว่างคันเหยียบ	free pedal; free travel	๑๒ มี.ค. ๒๕๔๕
ระยะหยุด	stopping distance	๑๒ มี.ค. ๒๕๔๕
ระยะส่าย	lateral runout	๑๒ มี.ค. ๒๕๔๕
ระยะเบรก	braking distance	๑๒ มี.ค. ๒๕๔๕
ระยะห่าง	clearance	๑๒ มี.ค. ๒๕๔๕
ระยะห่างรองลื่น	bearing clearance	๑๒ มี.ค. ๒๕๔๕
ระยะห่างลูกสูบ	piston clearance	๑๒ มี.ค. ๒๕๔๕
ระยะห่างน้ำมันหล่อลื่น	oil clearance	๑๒ มี.ค. ๒๕๔๕
ระยะสำรองคันเหยียบ	pedal reserve	๑๒ มี.ค. ๒๕๔๕
ระยะสลักถึงหัวลูกสูบ	piston compression height	๑๒ มี.ค. ๒๕๔๕
ระยะอัดรองลื่น	bearing crush	๑๒ มี.ค. ๒๕๔๕
ระยะล้อ	track	๑๒ มี.ค. ๒๕๔๕
ระยะล้อ; ดอกยาง	tread	๑๒ มี.ค. ๒๕๔๕
ระยะคลอน	backlash	๑๒ มี.ค. ๒๕๔๕
ระยะชัก; จังหวะ	stroke	๑๒ มี.ค. ๒๕๔๕
ระยะตั้งลิ้น	rocker clearance; valve clearance; valve lash	๑๒ มี.ค. ๒๕๔๕
ระยะถ่างรองลื่น	bearing spread	๑๒ มี.ค. ๒๕๔๕
ระยะปากแหวน	piston ring gap; ring gap	๑๒ มี.ค. ๒๕๔๕
ระยะฟรีพวงมาลัย	steering play	๑๒ มี.ค. ๒๕๔๕
additive	สารเติมแต่ง	๑๒ มี.ค. ๒๕๔๕
adiabatic engine	เครื่องยนต์แอเดียแบติก	๑๒ มี.ค. ๒๕๔๕
advanced spark; advanced ignition	การจุดระเบิดก่อน, ไฟแก่	๑๒ มี.ค. ๒๕๔๕
advancing-line speedometer	มาตราอัตราเร็วแบบแถบเลื่อน	๑๒ มี.ค. ๒๕๔๕
advance mechanism; ignition advance mechanism; spark advance mechanism	กลไกเร่งไฟ	๑๒ มี.ค. ๒๕๔๕
advanced ignition; advanced spark	การจุดระเบิดก่อน, ไฟแก่	๑๒ มี.ค. ๒๕๔๕
advertised power	กำลังตามโฆษณา	๑๒ มี.ค. ๒๕๔๕
ระดับลูกลอย	float level	๑๒ มี.ค. ๒๕๔๕
ระบบระบายอากาศห้องข้อเหวี่ยงแบบปิด	closed crankcase ventilation system	๑๒ มี.ค. ๒๕๔๕
ระบบรองรับล้อหน้า	front suspension	๑๒ มี.ค. ๒๕๔๕
ระบบรองรับล้อหน้าแบบอิสระ (ไอเอฟเอส)	independent front suspension (IFS)	๑๒ มี.ค. ๒๕๔๕
ระบบรองรับไฮโดรลาสติก	hydrolastic suspension	๑๒ มี.ค. ๒๕๔๕
ระบบแสดงปัญหาขัดข้อง	self-diagnostic system	๑๒ มี.ค. ๒๕๔๕
ระบบรองรับ	suspension; suspension system	๑๒ มี.ค. ๒๕๔๕
ระบบรองรับแบบแม็กเฟอร์สัน	MacPherson strut; MacPherson suspension	๑๒ มี.ค. ๒๕๔๕
ระบบรองรับแบบใช้ลม	pneumatic suspension	๑๒ มี.ค. ๒๕๔๕
ระบบรองรับแบบสปริงขด	full coil suspension	๑๒ มี.ค. ๒๕๔๕
ระบบรองรับแบบอิสระ	independent suspension	๑๒ มี.ค. ๒๕๔๕
ระบบรองรับแบบลูกหมาก	ball-joint suspension	๑๒ มี.ค. ๒๕๔๕
ระบบรองรับแบบปีกนกสั้น-ยาว	short-arm long-arm suspension	๑๒ มี.ค. ๒๕๔๕
ระบบรองรับอัตโนมัติ	active ride	๑๒ มี.ค. ๒๕๔๕
ระบบรองรับล้อหลัง	rear suspension	๑๒ มี.ค. ๒๕๔๕
ระบบรองรับล้อหลังแบบอิสระ (ไออาร์เอส)	independent rear suspension (IRS)	๑๒ มี.ค. ๒๕๔๕
ระบบเบรก	brake system	๑๒ มี.ค. ๒๕๔๕
ระบบเบรกแยกวงจร	split brake system	๑๒ มี.ค. ๒๕๔๕
ระบบเบรกวงจรไขว้	diagonally split braking system	๑๒ มี.ค. ๒๕๔๕
ระบบเบรกสองวงจร	dual-brake system; dual braking system	๑๒ มี.ค. ๒๕๔๕
ระบบเบรกไฮดรอลิก	hydraulic brake system	๑๒ มี.ค. ๒๕๔๕
ระบบเบรกกันล้อล็อก (เอบีเอส)	antilock brake system (ABS)	๑๒ มี.ค. ๒๕๔๕
ระบบเผาไหม้ไอดีบางโดยอิเล็กทรอนิกส์, ระบบอีแอลบี	electronic lean-burn system; ELB system	๑๒ มี.ค. ๒๕๔๕
ระบบเชื้อเพลิง	fuel system	๑๒ มี.ค. ๒๕๔๕
ระบบเซอร์โว	servo system	๑๒ มี.ค. ๒๕๔๕
ระบบเซอร์โวสุญญากาศ	vacuum servo	๑๒ มี.ค. ๒๕๔๕
ระบบเดินเบา	idle system	๑๒ มี.ค. ๒๕๔๕
ระบบส่งแรงขับแบบฮอตช์คิสส์	Hotchkiss drive	๑๒ มี.ค. ๒๕๔๕
ระบบอีเอฟอี, ระบบทำให้เชื้อเพลิงระเหยก่อน	EFE system; ealry fuel evaporation system	๑๒ มี.ค. ๒๕๔๕
ระบบอีเอฟไอ, ระบบฉีดเชื้อเพลิงแบบอิเล็กทรอนิกส์	EFI system; electronid fuel-injection system	๑๒ มี.ค. ๒๕๔๕
ระบบอุ่นอากาศเข้า	regeneration system	๑๒ มี.ค. ๒๕๔๕
ระบบอัตราเร็วสูง	high-speed system	๑๒ มี.ค. ๒๕๔๕
ระบบอีแอลบี, ระบบเผาไหม้ไอดีบางโดยอิเล็กทรอนิกส์	ELB system; electronic lean-burn system	๑๒ มี.ค. ๒๕๔๕
ระบบหล่อลื่น	lubrication system	๑๒ มี.ค. ๒๕๔๕
ระบบหล่อลื่นแบบวิดสาดน้ำมัน	splash-feed oil system	๑๒ มี.ค. ๒๕๔๕
ระบบหล่อลื่นแบบความดัน	pressure-feed oil system	๑๒ มี.ค. ๒๕๔๕
ระบบหลักควบคุมน้ำมัน	main-metering system	๑๒ มี.ค. ๒๕๔๕
ระบบลูกลอย	float system	๑๒ มี.ค. ๒๕๔๕
ระบบ(ท่อร่วม)ไอดีแบบปรับแต่ง	tuned intake system	๑๒ มี.ค. ๒๕๔๕
ระบบไฟสองสาย	insulated-return system; two-wire system	๑๒ มี.ค. ๒๕๔๕
ระบบไฟสายเดี่ยว	one-wire system	๑๒ มี.ค. ๒๕๔๕
ระบบกันหน้ารถทิ่ม	anti-dive suspension geometry	๑๒ มี.ค. ๒๕๔๕
ระบบกันกาลักน้ำ	antisiphon system	๑๒ มี.ค. ๒๕๔๕
ระบบกันท้ายรถต่ำ	anti-squat suspension geometry	๑๒ มี.ค. ๒๕๔๕
ระบบกันน้ำแข็งจับ	anti-icing system	๑๒ มี.ค. ๒๕๔๕
ระบบขับเคลื่อนล้อหลัง	rear-wheel drive	๑๒ มี.ค. ๒๕๔๕
ระบบขับเคลื่อนล้อหน้า	front-end drive; front-wheel drive	๑๒ มี.ค. ๒๕๔๕
ระบบควบคุม	control system	๑๒ มี.ค. ๒๕๔๕
ระบบควบคุมไนโตรเจนออกไซด์	NOx control system	๑๒ มี.ค. ๒๕๔๕
ระบบไฟกะพริบฉุกเฉิน	emergency signal system; hazard system	๑๒ มี.ค. ๒๕๔๕
ระบบไฟฟ้า	electrical system; electric system	๑๒ มี.ค. ๒๕๔๕
ระบบควบคุมการระเหย	evaporative control system; fuel-vapour recovery system; vapour-recovery system; vapour-saver system; vehicle vapour recovery	๑๒ มี.ค. ๒๕๔๕
ระบบจ่ายไอดี	fuel-induction system	๑๒ มี.ค. ๒๕๔๕
ระบบจุดระเบิดแบบเหนี่ยวนำ	inductive ignition system	๑๒ มี.ค. ๒๕๔๕
ระบบจุดระเบิดแบบเคตเทอริง	Kettering ignition system	๑๒ มี.ค. ๒๕๔๕
ระบบจุดระเบิดแบบสารกึ่งตัวนำ	semi-conductor ignition system	๑๒ มี.ค. ๒๕๔๕
ระบบจุดระเบิดแบบอิเล็กทรอนิกส์	electronic ignition system	๑๒ มี.ค. ๒๕๔๕
ระบบจุดระเบิดแบบทองขาว	breaker point ignition system; contact-point ignition system	๑๒ มี.ค. ๒๕๔๕
ระบบจุดระเบิดคู่	dual ignition system	๑๒ มี.ค. ๒๕๔๕
ระบบจุดระเบิดพลังงานสูง (เอชอีไอ)	high-energy ignition system (HEI)	๑๒ มี.ค. ๒๕๔๕
ระบบจุดระเบิด	ignition system	๑๒ มี.ค. ๒๕๔๕
ระบบฉีดเชื้อเพลิง	fuel-injection system	๑๒ มี.ค. ๒๕๔๕
ระบบฉีดเชื้อเพลิงแบบอิเล็กทรอนิกส์, ระบบอีเอฟไอ	electronic fuel-injection system; EFI system	๑๒ มี.ค. ๒๕๔๕
ระบบฉีดอากาศ	air-injection system; thermactor	๑๒ มี.ค. ๒๕๔๕
ระบบทำให้เชื้อเพลิงระเหยก่อน, ระบบอีเอฟอี	early fuel evaporation system; EFE system	๑๒ มี.ค. ๒๕๔๕
ระบบ(ท่อร่วม)ไอดีแบบปรับแต่ง	tuned intake system	๑๒ มี.ค. ๒๕๔๕
ระบบทำให้เย็น	cooling system	๑๒ มี.ค. ๒๕๔๕
ระบบปรับอากาศใช้คลัตช์	cycling-clutch system	๑๒ มี.ค. ๒๕๔๕
ระบบป้อนอากาศ	air-aspirator system	๑๒ มี.ค. ๒๕๔๕
ระบบบังคับเลี้ยว	steering system	๑๒ มี.ค. ๒๕๔๕
ระบบบังคับเลี้ยวแบบอัคเคอร์มันน์	Ackermann steering	๑๒ มี.ค. ๒๕๔๕
ระบบบังคับเลี้ยวสี่ล้อ	four-wheel steering	๑๒ มี.ค. ๒๕๔๕
ระบบพวงมาลัยเสริมกำลัง	power steering	๑๒ มี.ค. ๒๕๔๕
ระบบพวงมาลัยเสริมกำลังแบบอัตราทดแปรผันได้	variable-ratio power steering	๑๒ มี.ค. ๒๕๔๕
ระบบพวงมาลัยเสริมกำลังแบบก้านต่อ	linkage power steering	๑๒ มี.ค. ๒๕๔๕
แหวนอัด	compression ring	๑๒ มี.ค. ๒๕๔๕
แหวนอัด	head-land ring	๑๒ มี.ค. ๒๕๔๕
แหวนอัดปาดขอบใน	counterbored ring	๑๒ มี.ค. ๒๕๔๕
แหวนล็อก	locking washer; lockwasher	๑๒ มี.ค. ๒๕๔๕
แหวนล็อกสลัก	circlip	๑๒ มี.ค. ๒๕๔๕
แหวนรองกันรุน	thrust washer	๑๒ มี.ค. ๒๕๔๕
แหวนเคลือบ	coated ring	๑๒ มี.ค. ๒๕๔๕
แหวนร้อยสาย	grommet	๑๒ มี.ค. ๒๕๔๕
แหวนช่วยการเข้าเกียร์	balk ring; baulk ring	๑๒ มี.ค. ๒๕๔๕
แหวนชุบโครเมียม	chrome-plated ring	๑๒ มี.ค. ๒๕๔๕
แหวนบ่าลิ้น	valve-seat insert	๑๒ มี.ค. ๒๕๔๕
แหวนลูกสูบ	piston ring	๑๒ มี.ค. ๒๕๔๕
แหวนกวาดน้ำมันเครื่อง	oil-control ring; oil ring; oil scraper ring; scraper ring	๑๒ มี.ค. ๒๕๔๕
แหวนกันรั่ว	sealing washer	๑๒ มี.ค. ๒๕๔๕
แหวนกันหลุด	snap ring	๑๒ มี.ค. ๒๕๔๕
เส้นแดง	red line	๑๒ มี.ค. ๒๕๔๕
เส้นประกายไฟ	spark line	๑๒ มี.ค. ๒๕๔๕
เส้นตีเกลียวเสริมยาง	cord	๑๒ มี.ค. ๒๕๔๕
เส้นผ่านศูนย์กลางวงเลี้ยวแคบสุด	turning circle	๑๒ มี.ค. ๒๕๔๕
ร่องแหวนลูกสูบ	piston ring groove; ring groove	๑๒ มี.ค. ๒๕๔๕
ร้อยละความชัน	percent of grade	๑๒ มี.ค. ๒๕๔๕
ร่องรองลื่น	bearing groove	๑๒ มี.ค. ๒๕๔๕
ร่องยาง	tire groove; tyre groove	๑๒ มี.ค. ๒๕๔๕
ร่องกันความร้อน	heat dam	๑๒ มี.ค. ๒๕๔๕
ร่องดอกละเอียด	knife cuts; sipes	๑๒ มี.ค. ๒๕๔๕
ร่องลิ่ม	key bed; keyseat; keyway	๑๒ มี.ค. ๒๕๔๕
ร่องฟัน	spline	๑๒ มี.ค. ๒๕๔๕
เสียงยางบดถนน	road roar	๑๒ มี.ค. ๒๕๔๕
เสียงลูกสูบตบข้าง	piston slap	๑๒ มี.ค. ๒๕๔๕
aerofoil; airfoil	แพนอากาศ	๑๒ มี.ค. ๒๕๔๕
aerobic gasket material; room-temperature-vulcanising sealant; RTV sealant	วัสดุปะเก็นแอโรบิก	๑๒ มี.ค. ๒๕๔๕
aerobumper	กันชนเพรียวลม	๑๒ มี.ค. ๒๕๔๕
aerodynamic drag coefficient	สัมประสิทธิ์แรงต้านอากาศพลศาสตร์	๑๒ มี.ค. ๒๕๔๕
aerodynamics	อากาศพลศาสตร์	๑๒ มี.ค. ๒๕๔๕
เหล็กขูด	scraper	๑๒ มี.ค. ๒๕๔๕
แสงตั้งไฟ	timing light	๑๒ มี.ค. ๒๕๔๕
เสถียรภาพการบังคับรถ	handling	๑๒ มี.ค. ๒๕๔๕
แหนบอัดซ้อน	laminated spring	๑๒ มี.ค. ๒๕๔๕
แหนบกึ่งวงรี	semi-elliptic spring	๑๒ มี.ค. ๒๕๔๕
แหนบเสริม	auxiliary spring	๑๒ มี.ค. ๒๕๔๕
แหนบแผ่น	leaf spring	๑๒ มี.ค. ๒๕๔๕
เสื้อเพลา	axle casing	๑๒ มี.ค. ๒๕๔๕
เสื้อสูบ	cylinder block; engine block	๑๒ มี.ค. ๒๕๔๕
เสื้อสูบแบบหล่อชิ้นเดียว	en-block; in-block; monobloc; mono-block	๑๒ มี.ค. ๒๕๔๕
เสื้อคลัตช์, เรือนคลัตช์	clutch housing	๑๒ มี.ค. ๒๕๔๕
after bottom dead center (ABDC)	หลังศูนย์ตายล่าง (เอบีดีซี)	๑๒ มี.ค. ๒๕๔๕
afterburner	อุปกรณ์เผาไหม้เสริม	๑๒ มี.ค. ๒๕๔๕
afterburning	การเผาไหม้เสริม	๑๒ มี.ค. ๒๕๔๕
afterfire	การจุดระเบิดในท่อไอเสีย	๑๒ มี.ค. ๒๕๔๕
afterrunning; dieseling; running-on; run-on	เครื่องเดินค้าง	๑๒ มี.ค. ๒๕๔๕
after top dead center (ATDC)	หลังศูนย์ตายบน (เอทีดีซี)	๑๒ มี.ค. ๒๕๔๕
afterboil	การเดือดค้าง	๑๒ มี.ค. ๒๕๔๕
แอมมิเตอร์	ammeter	๑๒ มี.ค. ๒๕๔๕
แอมแปร์	ampere	๑๒ มี.ค. ๒๕๔๕
แอร์แดม	air dam	๑๒ มี.ค. ๒๕๔๕
โอเอ็น (เลขออกเทน)	ON (octane number)	๑๒ มี.ค. ๒๕๔๕
มอเตอร์, -ยนต์	motor	๑๒ มี.ค. ๒๕๔๕
มอเตอร์แบบสุญญากาศ	vacuum motor	๑๒ มี.ค. ๒๕๔๕
มอเตอร์สตาร์ต, มอเตอร์ติดเครื่อง	cranking motor; starter; starter motor; starting motor	๑๒ มี.ค. ๒๕๔๕
มอเตอร์ติดเครื่อง, มอเตอร์สตาร์ต	cranking motor; starter; starter motor; starting motor	๑๒ มี.ค. ๒๕๔๕
เอ็มโอเอ็น (เลขออกเทนเครื่องยนต์)	MON (motor octane number)	๑๒ มี.ค. ๒๕๔๕
เอสเออี (สมาคมวิศวกรยานยนต์)	SAE (Society of Automotive Engineers)	๑๒ มี.ค. ๒๕๔๕
เอสดีวี (ลิ้นหน่วงการเกิดประกายไฟ)	SDV (spark delay valve)	๑๒ มี.ค. ๒๕๔๕
aiming screw	สกรูปรับไฟหน้า	๑๒ มี.ค. ๒๕๔๕
air brake	เบรกลม	๑๒ มี.ค. ๒๕๔๕
air cleaner; air filter	หม้อกรองอากาศ	๑๒ มี.ค. ๒๕๔๕
air bag	ถุงลม	๑๒ มี.ค. ๒๕๔๕
air bleed	๑. ช่องอากาศเดินเบา๒. ช่องไล่อากาศ	๑๒ มี.ค. ๒๕๔๕
air comperssor	เครื่องอัดอากาศ	๑๒ มี.ค. ๒๕๔๕
air dam	แอร์แดม	๑๒ มี.ค. ๒๕๔๕
air dry	ปล่อยแห้ง	๑๒ มี.ค. ๒๕๔๕
air filter; air cleaner	หม้อกรองอากาศ	๑๒ มี.ค. ๒๕๔๕
air horn	๑. แตรลม๒. ท่ออากาศเข้าคาร์บูเรเตอร์	๑๒ มี.ค. ๒๕๔๕
air spring	สปริงลม	๑๒ มี.ค. ๒๕๔๕
air vent; vent	รูลม, รูหายใจ	๑๒ มี.ค. ๒๕๔๕
air lock	อากาศอุด	๑๒ มี.ค. ๒๕๔๕
air nozzle	หัวฉีดลม	๑๒ มี.ค. ๒๕๔๕
air pollution	มลพิษทางอากาศ	๑๒ มี.ค. ๒๕๔๕
air pressure	ความดันอากาศ	๑๒ มี.ค. ๒๕๔๕
air pump	เครื่องสูบลม	๑๒ มี.ค. ๒๕๔๕
air risistance	๑. ความต้านลม๒. แรงต้านลม	๑๒ มี.ค. ๒๕๔๕
air-cooled engine	เครื่องยนต์ระบายความร้อนด้วยอากาศ	๑๒ มี.ค. ๒๕๔๕
air-fuel mixture; fuel mixture; mixture	ไอดี, สารผสมอากาศกับเชื้อเพลิง	๑๒ มี.ค. ๒๕๔๕
air-fuel ratio; A/F ratio	อัตราส่วนอากาศต่อเชื้อเพลิง, อัตราส่วนเอ/เอฟ	๑๒ มี.ค. ๒๕๔๕
air-injection system; thermactor	ระบบฉีดอากาศ	๑๒ มี.ค. ๒๕๔๕
air-starting valve	ลิ้นติดเครื่องด้วยลม	๑๒ มี.ค. ๒๕๔๕
airflow meter	มาตรอากาศไหล	๑๒ มี.ค. ๒๕๔๕
airfoil; aerofoil	แพนอากาศ	๑๒ มี.ค. ๒๕๔๕
air-aspirator system	ระบบป้อนอากาศ	๑๒ มี.ค. ๒๕๔๕
air-bleed nipple; air-bleed screw	สกรูไล่อากาศ	๑๒ มี.ค. ๒๕๔๕
air-bleed screw; air-bleed nipple	สกรูไล่อากาศ	๑๒ มี.ค. ๒๕๔๕
air-bleed valve	ลิ้นไล่อากาศ	๑๒ มี.ค. ๒๕๔๕
ait gap	ช่องอากาศ	๑๒ มี.ค. ๒๕๔๕
แอลพีแก๊ส (แก๊สปิโตรเลียมเหลว), แอลพีจี 	LPG; LP-GAS (liquefied petroleum gas)	๑๒ มี.ค. ๒๕๔๕
แอลพีจี, แอลพีแก๊ส (แก๊สปิโตรเลียมเหลว)	LPG; LP-GAS (liquefied petroleum gas)	๑๒ มี.ค. ๒๕๔๕
รอก	pulley	๑๒ มี.ค. ๒๕๔๕
รองลื่น	plain bearing	๑๒ มี.ค. ๒๕๔๕
รองลื่น; ตลับลูกปืน	bearing	๑๒ มี.ค. ๒๕๔๕
รองลื่นแบบเสียดทาน	friction bearing	๑๒ มี.ค. ๒๕๔๕
รองลื่นสองฝา	shell bearing	๑๒ มี.ค. ๒๕๔๕
รองลื่นสำเร็จรูป	precision-insert bearing; slip-in bearing	๑๒ มี.ค. ๒๕๔๕
รองลื่นหลัก	main bearing	๑๒ มี.ค. ๒๕๔๕
รองลื่นสปิน	bearing spin	๑๒ มี.ค. ๒๕๔๕
รองลื่นก้านสูบ	connecting-rod bearing; rod bearing	๑๒ มี.ค. ๒๕๔๕
รองลื่นกันรุน; ตลับลูกปืนกันรุน	thrust bearing	๑๒ มี.ค. ๒๕๔๕
เอชอีไอ (ระบบจุดระเบิดพลังงานสูง)	HEI (high-energy ignition system)	๑๒ มี.ค. ๒๕๔๕
เอชพี (แรงม้า)	hp (horsepower)	๑๒ มี.ค. ๒๕๔๕
เอซี (กระแสสลับ)	AC (alternating current)	๑๒ มี.ค. ๒๕๔๕
เฮดเดอร์	header	๑๒ มี.ค. ๒๕๔๕
มอดูลควบคุมแบบอิเล็กทรอนิกส์ (อีซีเอ็ม)	electronic control module (ECM)	๑๒ มี.ค. ๒๕๔๕
มอดูลจุดระเบิด	ignition module	๑๒ มี.ค. ๒๕๔๕
เอทีดีซี (หลังศูนย์ตายบน)	ATDC (after top dead center)	๑๒ มี.ค. ๒๕๔๕
รอบเดินเบา	slow-running	๑๒ มี.ค. ๒๕๔๕
เอบีเอส (ระบบเบรกกันล้อล็อก)	ABS (antilock brake system)	๑๒ มี.ค. ๒๕๔๕
เอบีดีซี (หลังศูนย์ตายล่าง)	ABDC (after bottom dead center)	๑๒ มี.ค. ๒๕๔๕
เอฟเอชพี (แรงม้าเสียดทาน)	fhp (friction horsepower)	๑๒ มี.ค. ๒๕๔๕
aligning torque; self-aligning torque	ทอร์กคืนศูนย์	๑๒ มี.ค. ๒๕๔๕
alignment	การปรับแนว	๑๒ มี.ค. ๒๕๔๕
alternating current (AC)	กระแสสลับ (เอซี)	๑๒ มี.ค. ๒๕๔๕
alternator	เครื่องกำเนิดไฟฟ้าสลับ	๑๒ มี.ค. ๒๕๔๕
altimeter	มาตรความสูง	๑๒ มี.ค. ๒๕๔๕
ammeter	มาตรกระแสไฟฟ้า, แอมมิเตอร์	๑๒ มี.ค. ๒๕๔๕
amperage	จำนวนแอมแปร์	๑๒ มี.ค. ๒๕๔๕
ampere	แอมแปร์	๑๒ มี.ค. ๒๕๔๕
ampere-hour capacity	ความจุแอมแปร์-ชั่วโมง	๑๒ มี.ค. ๒๕๔๕
anaerobic sealant	สารกันรั่วไม่ใช้อากาศ	๑๒ มี.ค. ๒๕๔๕
anchor pin; brake anchor	สลักเบรก	๑๒ มี.ค. ๒๕๔๕
รัศมีเลี้ยว	turning radius	๑๒ มี.ค. ๒๕๔๕
รัศมีการกลิ้ง	rolling radius	๑๒ มี.ค. ๒๕๔๕
annulus	วงแหวนเฟืองใน	๑๒ มี.ค. ๒๕๔๕
anti-dive suspension geometry	ระบบกันหน้ารถทิ่ม	๑๒ มี.ค. ๒๕๔๕
anti-icing system	ระบบกันน้ำแข็งจับ	๑๒ มี.ค. ๒๕๔๕
anti-squat suspension geometry	ระบบกันท้ายรถต่ำ	๑๒ มี.ค. ๒๕๔๕
anticollision radar	เรดาร์เตือนการชน	๑๒ มี.ค. ๒๕๔๕
antibackfire valve; backfire-suppressor valve; gulp valve	ลิ้นกันการจุดระเบิดย้อนกลับ	๑๒ มี.ค. ๒๕๔๕
antiburst lock	ล็อกพิเศษกันประตูเปิด	๑๒ มี.ค. ๒๕๔๕
antidieseling solenoid	โซเลนอยด์กันเครื่องเดินค้าง	๑๒ มี.ค. ๒๕๔๕
antilock brake system (ABS)	ระบบเบรกกันล้อล็อก (เอบีเอส)	๑๒ มี.ค. ๒๕๔๕
antifreeze	สารกันเยือกแข็ง	๑๒ มี.ค. ๒๕๔๕
